@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,1,1,0,0,0,0.308248,0.46557,0.220992,0.636464,0.230276,0.46309,0.584969,0.531111,0.552011,0.803538,0.522735,0.607335,0.687137,0.647014,0.405327,0.622788,0.456413,0.762449,0.152025,0.299499,0.354895,0.385475,0.502941,0.372046,0.477754,0.595654,0.553061,0.314924,0.492589,0.324525,0.467117,0.311099,0.195961,0.368431,0.114947,0.136565,0.199286,0.221196,0.389901,0.336266,0.31007,0.228021,0.209887,0.158356,0.210375,0.189541,0.21671,0.135761,0.590441,0.340751,0.859047,0.411987,0.257507,0.368052,0.408157,0.385156,0.44328,0.472438,0.448364,0.302596,0.330214,0.180577,0.23029,0.165857,0.130698,0.015873,0.001162,0.413534,0.431558,0.029441,0.251722
1,0,0,0,0,0,0.642311,0.566676,0.2656,0.777638,0.028214,0.477852,0.420957,0.678627,0.537101,0.532758,0.571326,0.411792,0.582386,0.565125,0.353436,0.448377,0.666233,0.631518,0.269251,0.363356,0.548736,0.446796,0.312739,0.314376,0.241319,0.461354,0.326658,0.2135,0.251379,0.237906,0.320652,0.202737,0.283335,0.174915,0.07532,0.129976,0.186778,0.238964,0.144126,0.191413,0.138122,0.153548,0.095253,0.085095,0.090402,0.050694,0.104029,0.046469,0.16252,0.249378,0.807257,0.288194,0.188828,0.372667,0.353653,0.335277,0.242728,0.467724,0.212511,0.107386,0.179301,0.182008,0.101573,0.064231,0.362165,0.190476,0.391375,0.180451,0.407922,0.433203,0.434589
1,0,0,0,1,0,0.429478,0.344494,0.060162,0.813615,0.236453,0.446329,0.480793,0.426252,0.437244,0.502689,0.505666,0.478235,0.54981,0.597491,0.345804,0.503892,0.17555,0.185645,0.032918,0.001204,0.028529,0.068654,0.109629,0.142475,0.10887,0.218465,0.208753,0.150511,0.248336,0.170279,0.232927,0.174243,0.019314,0.071377,0.088998,0.061259,0.044894,0.061902,0.200386,0.201205,0.142806,0.120228,0.079683,0.090577,0.110615,0.067093,0.095335,0.052257,0.281008,0.239252,0.949691,0.407409,0.180929,0.104522,0.161558,0.17391,0.17133,0.259573,0.182,0.119577,0.117754,0.073603,0.077447,0.0958,0.035314,0.079365,0.134336,0.075188,0.103173,0.144272,0.126084
0,0,0,1,0,0,0.092899,0.118664,0.061562,0.228381,0.483127,0.696058,0.461598,0.597658,0.482805,0.450396,0.599502,0.497159,0.495448,0.520716,0.498371,0.551066,0.072875,0.288227,0.066265,0.263507,0.30295,0.21998,0.129093,0.128701,0,0.120147,0.099317,0.072751,0.167428,0.21288,0.229009,0.07966,0.067245,0.641454,0.11342,0.431596,0.564282,0.295804,0.330208,0.40718,0.151491,0.191414,0.104018,0.116984,0.252243,0.260689,0.249279,0.119747,0.375461,0.859143,0.906133,0.838791,0.675469,0.286187,0.312282,0.314722,0.174182,0.303588,0.16073,0.186985,0.286315,0.2932,0.176207,0.104836,0.037652,0.825397,0,0.781955,0.058365,0.133566,0.143939
0,0,1,1,0,0,0.27081,0.124587,0.015317,0.386798,0.490437,0.423374,0.463725,0.537142,0.344487,0.389209,0.421377,0.589613,0.615945,0.069906,0.16829,0.20343,0.084648,0.099133,0.041719,0.205122,0.153929,0.298988,0.098855,0.174028,0.155919,0.185078,0.265551,0.210027,0.260301,0.300464,0.53346,0.344957,0.203288,0.257495,0.139427,0.508028,0.500354,0.508541,0.280248,0.442433,0.492749,0.428028,0.289671,0.306051,0.465505,0.534489,0.687212,0.431765,0.312168,0.419076,0.937103,0.653898,0.436956,0.826909,0.169818,0.379502,0.405512,0.459498,0.407334,0.423258,0.538493,0.485135,0.573281,0.622071,0.029179,0.492063,0.001516,0.466165,0.194998,0.145314,0.19043
0,1,1,0,0,0,0.18257,0.23897,0.286452,0.642492,0.320498,0.486431,0.586537,0.405481,0.421538,0.596676,0.579411,0.474683,0.686303,0.47563,0.336279,0.401612,0.258984,0.569501,0.221062,0.428085,0.30987,0.438911,0.653148,0.467649,0.447757,0.485136,0.538481,0.299202,0.516996,0.422355,0.441487,0.241796,0.043074,0.228052,0.128449,0.17587,0.099565,0.173669,0.440017,0.249967,0.31034,0.158122,0.159906,0.077645,0.168998,0.11009,0.171113,0.072974,0.295771,0.465933,0.870546,0.482616,0.232366,0.268689,0.471695,0.339916,0.220747,0.370441,0.369912,0.18988,0.218992,0.216917,0.167946,0.150416,0.108543,0,0.029671,0,0.274155,0.062785,0.166629
0,1,0,0,0,0,0.157404,0.33748,0.217784,0.582293,0.25917,0.4163,0.579347,0.398914,0.588378,0.488919,0.660293,0.538566,0.804806,0.633802,0.467942,0.436195,0.191106,0.603351,0.117094,0.357024,0.211556,0.600388,0.576027,0.471353,0.361168,0.64171,0.495546,0.271247,0.407145,0.324282,0.424327,0.274255,0.138261,0.71016,0.101092,0.118899,0.099431,0.213628,0.362901,0.301081,0.15599,0.1793,0.122449,0.066391,0.085372,0.083759,0.13529,0.054138,0.352656,0.726363,0.859308,0.414431,0.138294,0.404829,0.453399,0.418606,0.385951,0.370929,0.320136,0.182778,0.238507,0.272622,0.197725,0.146489,0.042207,0.142857,0.004286,0.593985,0.054897,0.130569,0.172362
0,0,1,1,0,0,0.368612,0.105238,0.038609,0.123724,0.65661,0.283951,0.206953,0.38486,0.407187,0.357201,0.414012,0.56527,0.904534,0.306755,0.266678,0.508968,0.052867,0.028429,0.030035,0.092156,0.123844,0.206021,0.157283,0.262927,0.412869,0.461382,0.533005,0.356545,0.675833,0.673513,0.710058,0.367212,0.147965,0.095104,0.085535,0.525942,0.757269,1,0.455284,0.64602,1,0.657136,0.816807,0.580678,0.760081,0.743758,0.678503,0.313022,0.317622,0.23125,0.941023,0.740941,0.388921,0.469156,0.240698,0.358218,0.793909,0.577391,0.701324,0.615959,0.931162,0.749772,0.578878,0.446077,0.010124,0.650794,0.003272,0.616541,0.029474,0.056178,0.045328
1,0,0,0,0,0,0.029982,0.377035,0.225127,0.461397,0.578228,0.624158,0.3771,0.542151,0.427653,0.548281,0.810753,0.780616,0.878598,0.386216,0.289287,0.664284,0.044098,0.9085,0.250899,0.438811,0.301322,0.319257,0.01554,0,0.061543,0.011528,0.000031,0.002339,0.024317,0.095149,0.043032,0.034175,0.031358,0.142685,0.064812,0.152581,0.11808,0.008279,0,0,0,0,0.029169,0.041242,0.007164,0,0.007788,0.003797,0.359193,0.055035,0.813398,0.369932,0.11334,0.075883,0.065083,0.056376,0.069374,0.16282,0.090866,0.088798,0.061558,0.018952,0,0.042308,0.187854,0.238095,0.374615,0.225564,0.296765,0.403632,0.403385
0,0,0,0,0,1,0.152809,0.120921,0.272355,0.615879,0.311456,0.459036,0.55508,0.49409,0.582033,0.520061,0.688376,0.515993,0.787142,0.558234,0.461056,0.36377,0.191323,0.349753,0.156789,0.334863,0.235677,0.555506,0.527769,0.431933,0.482776,0.751369,0.409592,0.275023,0.391732,0.344623,0.444817,0.343499,0.073795,0.163209,0.130269,0.095367,0.133233,0.192695,0.314094,0.22337,0.251634,0.263385,0.111554,0.085016,0.109235,0.100215,0.10458,0.080342,0.27965,0.332508,0.856826,0.414483,0.122807,0.354851,0.274073,0.309618,0.34182,0.461058,0.203371,0.140061,0.135402,0.169566,0.132903,0.234336,0.063822,0.190476,0.006241,0.661654,0.105669,0.003141,0.05122
0,0,1,1,1,0,0.110177,0.013576,0.138227,0.517785,0.801398,0.492188,0.569392,0.524416,0.663576,0.350231,0.49181,0.351576,0.575535,0.725724,0.270431,0.078734,0.030833,0.018804,0.112869,0.180747,0.256199,0.368525,0.317479,0.37126,0.211159,0.531521,0.358573,0.215722,0.317924,0.227202,0.309776,0.244226,0.056165,0.075024,0.163144,0.279163,0.226384,0.313937,0.295225,0.523793,0.186122,0.282722,0.167617,0.083501,0.113328,0.143436,0.131546,0.12657,0.339601,0.237704,0.892674,0.532791,0.399934,0.533685,0.324127,0.588451,0.278239,0.713721,0.326682,0.188491,0.300334,0.124252,0.198281,0.137746,0.020633,0.571429,0.022154,0.541353,0.12157,0.037606,0.117464
0,1,1,0,0,0,0.309857,0.134612,0.1406,0.759494,0.463111,0.348627,0.382232,0.416062,0.510885,0.30001,0.472288,0.21834,0.842057,0.534396,0.277919,0.555606,0.098656,0.096762,0.056616,0.195344,0.114418,0.335366,0.404091,0.237838,0.258025,0.500019,0.319864,0.250896,0.366362,0.383746,0.405139,0.289658,0.104274,0.097234,0.11389,0.151356,0.16658,0.308544,0.405908,0.277883,0.299209,0.26708,0.167979,0.233198,0.228342,0.216826,0.283761,0.108607,0.28503,0.212776,0.911273,0.36159,0.319374,0.447068,0.262157,0.297993,0.349827,0.415326,0.178007,0.217062,0.384377,0.262932,0.146221,0.18317,0.244209,0.142857,0.36904,0.135338,0.531832,0.401111,0.48331
0,0,0,0,0,1,0.337545,0.402507,0.210306,0.658041,0.224079,0.617601,0.597364,0.598626,0.302738,0.497964,0.477694,0.47387,0.410453,0.416381,0.406874,0.448144,0.43716,0.656949,0.095321,0.299608,0.385581,0.508948,0.734687,0.536731,0.753138,0.803721,0.832031,0.322276,0.613115,0.475751,0.535921,0.302492,0.149013,0.335194,0.162557,0.079167,0.219721,0.129562,0.286402,0.253043,0.27769,0.254493,0.161134,0.102844,0.229091,0.203071,0.141034,0.127778,0.508492,0.317777,0.885922,0.423651,0.38211,0.333643,0.265636,0.306555,0.472531,0.384708,0.506751,0.137024,0.340121,0.219392,0.128396,0.119306,0.144981,0.190476,0.144557,0.661654,0.17808,0.008315,0.203656
0,0,0,0,1,1,0.109032,0.057261,0.220608,0.473897,0.305948,0.672558,0.530144,0.712272,0.673544,0.793953,0.74454,0.562886,0.919653,0.533228,0.419769,0.439787,0.171512,0.277438,0.144874,0.292929,0.312657,0.206489,0.200228,0.260494,0.31408,0.364109,0.272231,0.192901,0.373267,0.34485,0.283647,0.170153,0.109233,0.156947,0.168369,0.206782,0.357278,0.137013,0.206985,0.31595,0.266219,0.102193,0.088022,0.118345,0.193038,0.215631,0.157975,0.083414,0.367217,0.380608,0.862227,0.527902,0.28661,0.313088,0.314065,0.378427,0.435682,0.424662,0.305483,0.197777,0.352468,0.317542,0.078937,0.102305,0.013743,0.253968,0.004689,0.75188,0.043062,0.011839,0.019301
0,0,0,0,0,1,0.206208,0.142908,0.273947,0.670927,0.387806,0.54667,0.441161,0.720557,0.384043,0.465161,0.613113,0.405488,0.374985,0.286676,0.365159,0.40314,0.216087,0.326531,0.265928,0.287304,0.292196,0.26686,0.310687,0.324018,0.22112,0.323864,0.340149,0.17959,0.278167,0.290274,0.31931,0.187385,0.154319,0.337704,0.171128,0.120523,0.24703,0.111062,0.301744,0.431665,0.224101,0.144904,0.104852,0.121378,0.194281,0.107463,0.088692,0.069641,0.387452,0.42753,0.835874,0.379098,0.276303,0.159899,0.152573,0.252514,0.145824,0.228531,0.127908,0.098546,0.121333,0.061082,0.093018,0.10434,0.109959,0.492063,0.037601,0.466165,0.172294,0.049735,0.125653
0,1,1,1,0,0,0.280102,0.344806,0.222212,0.5004,0.305443,0.575639,0.592639,0.481278,0.313636,0.633678,0.53506,0.476912,0.568737,0.549362,0.433903,0.550868,0.338882,0.600428,0.239633,0.324609,0.256329,0.411802,0.489241,0.393807,0.466566,0.579019,0.522674,0.229185,0.324167,0.297154,0.302866,0.178657,0.301414,0.626083,0.116532,0.197361,0.14538,0.233663,0.431737,0.31282,0.468176,0.264678,0.256351,0.137363,0.189092,0.210328,0.243911,0.188775,0.647693,0.462935,0.8641,0.44199,0.235637,0.605971,0.413291,0.569341,0.552777,0.521738,0.494595,0.168218,0.278233,0.20544,0.136365,0.154231,0.013253,0.761905,0.013748,0.721805,0.017544,0.040456,0.035927
0,1,1,0,0,0,0.327076,0.320403,0.195328,0.645573,0.310363,0.521021,0.524004,0.46213,0.257523,0.618649,0.461708,0.494466,0.546751,0.415389,0.453843,0.380831,0.34461,0.474984,0.129746,0.304593,0.176417,0.513664,0.560061,0.49544,0.362039,0.499642,0.439594,0.224951,0.381015,0.253052,0.298783,0.182509,0.177021,0.590147,0.207937,0.215773,0.238673,0.29366,0.668734,0.367411,0.440071,0.220401,0.235775,0.154782,0.202196,0.166708,0.236267,0.081749,0.497071,0.565624,0.89655,0.57434,0.586017,0.582015,0.464527,0.550782,0.396111,0.699786,0.358416,0.190878,0.29552,0.223903,0.123214,0.090412,0.048491,0.460317,0.230324,0.43609,0.16363,0,0.234917
0,1,0,0,0,0,0.251918,0.154155,0.076767,0.796864,0.347721,0.49322,0.53786,0.550606,0.344742,0.571282,0.612945,0.409112,0.422188,0.353197,0.420987,0.269359,0.111939,0.165316,0.052963,0.108502,0.105402,0.17284,0.20576,0.165768,0.22934,0.329078,0.290228,0.175417,0.225985,0.196057,0.321696,0.161688,0.059824,0.175271,0.072796,0.150861,0.28886,0.185496,0.218703,0.279542,0.184035,0.20213,0.131463,0.120238,0.10991,0.145673,0.129501,0.08277,0.292081,0.267353,0.932529,0.425041,0.284215,0.246407,0.229311,0.150378,0.341358,0.328061,0.24064,0.137333,0.111579,0.127912,0.09543,0.11868,0.071203,0.253968,0.222523,0.240602,0.141956,0.479524,0.330199
0,1,0,0,0,1,0.398394,0.243994,0.084188,0.897762,0.378409,0.343179,0.52251,0.479539,0.100771,0.581488,0.503792,0.249621,0.350511,0.500025,0.318421,0.351745,0.140085,0.125678,0.0538,0.077987,0.07883,0.113652,0.168469,0.1485,0.204312,0.285848,0.311689,0.146005,0.206246,0.186903,0.244394,0.177114,0.055295,0.082982,0.174475,0.071619,0.040398,0.154238,0.207496,0.224858,0.502771,0.154575,0.205682,0.192418,0.120601,0.09362,0.07724,0.092785,0.297718,0.246099,0.923948,0.457622,0.169279,0.191689,0.244653,0.168817,0.258255,0.257018,0.190618,0.109103,0.115733,0.084179,0.08449,0.095787,0.10557,0.428571,0.009684,0.406015,0.288109,0.167037,0.272581
0,1,1,0,0,0,0.409344,0.15691,0.119985,0.419453,0.554387,0.151646,0.38718,0.43688,0.588691,0.405281,0.402055,0.379011,0.817881,0.480398,0.325937,0.322755,0.094506,0.04746,0.036108,0.088375,0.085319,0.081703,0.09942,0.179126,0.195386,0.412908,0.40699,0.266579,0.529144,0.469651,0.414535,0.28269,0.091856,0.115387,0.080603,0.250678,0.31771,0.218457,0.177534,0.331283,0.256808,0.364567,0.376144,0.24336,0.480038,0.359985,0.221262,0.10547,0.313839,0.239387,0.93523,0.576441,0.330675,0.25113,0.138794,0.149707,0.142066,0.383907,0.331711,0.237734,0.478837,0.302897,0.138418,0.154181,0.054639,0.428571,0.111569,0.406015,0.23957,0.057158,0.365256
0,0,1,1,1,0,0.164331,0.042755,0.143514,0.506277,0.724251,0.533117,0.465837,0.625713,0.357814,0.65212,0.529511,0.146139,0.668793,0.264006,0.293811,0.395913,0.116069,0.089464,0.142222,0.254986,0.384134,0.401526,0.340685,0.313965,0.247939,0.424946,0.298614,0.246598,0.376497,0.351227,0.413559,0.373636,0.092885,0.129048,0.152518,0.44448,0.373009,0.261564,0.270915,0.387819,0.291745,0.238918,0.142827,0.161865,0.366404,0.285792,0.246456,0.218709,0.517747,0.351827,0.893632,0.479443,0.497829,0.509874,0.531593,0.434648,0.43444,0.50674,0.323472,0.305633,0.356979,0.208384,0.247707,0.376544,0.033781,0.31746,0.007559,0.300752,0.189454,0.245454,0.230475
0,1,0,0,0,1,0.541782,0.356491,0.152246,0.791142,0.228276,0.471278,0.378166,0.559905,0.279949,0.55583,0.521424,0.477018,0.541562,0.383692,0.301562,0.209283,0.46956,0.435643,0.117424,0.233075,0.214409,0.270485,0.448359,0.446847,0.272785,0.62605,0.457692,0.257535,0.486894,0.433737,0.42917,0.250437,0.173474,0.240775,0.16608,0.134165,0.149816,0.312213,0.351309,0.550984,0.24148,0.351404,0.324881,0.102732,0.214608,0.182897,0.131488,0.092507,0.539964,0.291858,0.894329,0.316151,0.345686,0.218272,0.254165,0.392987,0.24341,0.529933,0.27259,0.153845,0.314687,0.198082,0.108067,0.140574,0.099303,0.142857,0,0.593985,0.105114,0.025555,0.122965
0,0,1,1,0,1,0.196921,0.083909,0.055869,0.412419,0.711369,0.259561,0.419191,0.622618,0.453912,0.337634,0.524411,0.476894,0.64551,0.382988,0.374604,0.260667,0.06589,0.038018,0.022939,0.095671,0.070988,0.070234,0.089262,0.114552,0.174358,0.257266,0.266041,0.14816,0.230942,0.253777,0.312583,0.203825,0.070614,0.082806,0.089468,0.543573,0.293629,0.237533,0.281782,0.331933,0.242933,0.406077,0.227932,0.235438,0.151892,0.11819,0.101779,0.159887,0.331962,0.227132,0.935709,0.59893,0.436192,0.177832,0.141817,0.124914,0.266996,0.32789,0.167693,0.184426,0.088546,0.121951,0.103149,0.070932,0.012656,0.301587,0.005291,0.285714,0.133577,0.032106,0.112347
0,0,0,0,0,1,0.281959,0.110373,0.269418,0.661092,0.540599,0.330202,0.372555,0.49553,0.190787,0.203206,0.57396,0.416278,0.592342,0.126493,0.205997,0.388469,0.110174,0.096668,0.262826,0.251267,0.192339,0.119965,0.093776,0.128877,0.170699,0.361435,0.219307,0.124051,0.346531,0.265345,0.231979,0.225745,0.116429,0.158241,0.09892,0.125803,0.38789,0.145716,0.323244,0.239063,0.389268,0.306578,0.140178,0.055492,0.093175,0.141439,0.076006,0.051917,0.294614,0.27004,0.82272,0.387631,0.318704,0.179179,0.032952,0.079055,0.098923,0.160122,0.136638,0.054298,0.208137,0.253818,0.139604,0.090722,0.223591,0.666667,0.308154,0.631579,0.119346,0.39933,0.601022
1,1,0,0,0,0,0.290836,0.165289,0.08124,0.710225,0.332875,0.553721,0.535008,0.493221,0.429454,0.573115,0.376511,0.421671,0.33932,0.667374,0.531376,0.359131,0.184783,0.227313,0.050323,0.157977,0.121726,0.335899,0.161888,0.223291,0.173682,0.250552,0.280799,0.14616,0.240121,0.25059,0.392957,0.250815,0.086999,0.159678,0.13837,0.13039,0.088702,0.244132,0.184728,0.223147,0.14272,0.155659,0.105153,0.072708,0.112107,0.136645,0.18976,0.082971,0.281376,0.211844,0.919767,0.403809,0.197824,0.234787,0.216919,0.177096,0.214987,0.282145,0.113921,0.121426,0.121325,0.129027,0.141215,0.213387,0.103267,0.126984,0.203222,0.120301,0.420933,0.237673,0.337537
0,0,1,0,1,0,0.101619,0.780315,0.265792,0.557254,0.39141,0.569983,0.541564,0.544119,0.419447,0.478161,0.55941,0.445068,0.41555,0.474506,0.312646,0.425577,0.195874,0.928557,0.245728,0.411033,0.232221,0.496535,0.391525,0.361343,0.400833,0.841186,0.594158,0.302828,0.542291,0.433672,0.437044,0.345314,0.127247,0.566047,0.171657,0.276138,0.142891,0.287673,0.264066,0.246549,0.188799,0.326002,0.150724,0.086318,0.195444,0.127696,0.156537,0.118262,0.434403,0.102202,0.832346,0.324756,0.184461,0.376053,0.233008,0.193537,0.261293,0.879331,0.367932,0.215504,0.3309,0.26598,0.194919,0.14347,0.15985,0.31746,0.101419,0.300752,0.238275,0.091672,0.274721
0,1,1,0,0,0,0.533451,0.338617,0.084527,0.714889,0.219802,0.504995,0.407192,0.539864,0.362789,0.41747,0.595965,0.339051,0.353553,0.572361,0.169731,0.28444,0.23417,0.233392,0.054141,0.162937,0.168467,0.285862,0.130227,0.154409,0.195506,0.416455,0.270894,0.234857,0.411218,0.532853,0.771455,0.501503,0.18418,0.245151,0.134613,0.132335,0.199673,0.272224,0.204528,0.282145,0.254117,0.376706,0.205398,0.175775,0.463309,0.49695,0.501977,0.298653,0.282349,0.252094,0.931004,0.427753,0.194633,0.325296,0.151753,0.149232,0.359789,0.581856,0.224656,0.420786,0.687668,0.620032,0.629325,0.697133,0.039179,0.253968,0.019462,0.240602,0.11462,0.190994,0.192042
0,0,1,0,0,0,0.320818,0.145049,0.059925,0.590309,0.52516,0.255485,0.265389,0.646111,0.384324,0.609218,0.389597,0.244474,0.510816,0.410607,0.267611,0.310709,0.137508,0.142695,0.098049,0.188011,0.225051,0.350607,0.31352,0.182394,0.111277,0.252782,0.195671,0.149626,0.319649,0.370678,0.43862,0.399837,0.118731,0.090547,0.087531,0.207571,0.376554,0.31126,0.304175,0.272679,0.243111,0.302557,0.230824,0.152693,0.49928,0.483101,0.337675,0.311227,0.302253,0.30737,0.894547,0.430975,0.240569,0.327667,0.261192,0.225211,0.223396,0.453356,0.293562,0.261207,0.535765,0.649797,0.415269,0.666921,0.023154,0.285714,0.079619,0.270677,0.114514,0.114256,0.196949
0,1,0,0,0,1,0.471527,0.273781,0.121453,0.807595,0.35256,0.432307,0.398422,0.389296,0.069644,0.581405,0.540623,0.398411,0.688174,0.462876,0.432314,0.528828,0.231427,0.245129,0.058145,0.099678,0.133628,0.273194,0.375839,0.316583,0.344351,0.571807,0.477729,0.240459,0.45437,0.445114,0.485792,0.290428,0.012015,0.100044,0.066925,0.037827,0.103487,0.201603,0.302283,0.289908,0.282573,0.211808,0.226048,0.141577,0.268005,0.15393,0.219501,0.098544,0.35407,0.281997,0.917153,0.464785,0.25826,0.265578,0.285859,0.301447,0.407721,0.319401,0.284492,0.100812,0.241154,0.177825,0.14408,0.135452,0.315306,0.619048,0.119179,0.586466,0.05701,0.53881,0.486456
0,0,1,0,1,0,0.184163,0.439341,0.210555,0.574922,0.296217,0.535851,0.549626,0.498101,0.384526,0.655552,0.500171,0.585363,0.738803,0.417773,0.435152,0.365792,0.236344,0.726136,0.197804,0.280593,0.27632,0.306622,0.423238,0.393202,0.310474,0.466265,0.46198,0.204164,0.25549,0.256494,0.343956,0.209281,0.104545,0.603166,0.181695,0.254213,0.200316,0.261168,0.557911,0.483113,0.339991,0.238559,0.305708,0.196643,0.138044,0.110145,0.255345,0.118427,0.333303,0.442454,0.916195,0.462711,0.243263,0.318088,0.484502,0.518378,0.407876,0.434882,0.516652,0.183742,0.19897,0.188449,0.222935,0.146351,0.123697,0.333333,0.175212,0.315789,0.269826,0.268022,0.37501
0,0,0,1,1,0,0.241794,0.099545,0.079489,0.624585,0.568262,0.616085,0.477997,0.626959,0.533366,0.161608,0.596332,0.485004,0.454521,0,0.25774,0.428323,0.204594,0.20485,0.062711,0.131884,0.318587,0.333718,0.242908,0.335646,0.30624,0.529483,0.383094,0.227108,0.401054,0.299166,0.32053,0.24888,0.262897,0.228597,0.157685,0.26265,0.471531,0.443909,0.325542,0.458398,0.395707,0.380821,0.276166,0.201512,0.359919,0.403354,0.203444,0.102116,0.76104,0.482523,0.911534,0.546215,0.611653,0.470476,0.349625,0.459024,0.446265,0.598194,0.326015,0.242171,0.326681,0.240831,0.13452,0.157323,0.020684,0.253968,0.019785,0.240602,0.101516,0.077408,0.099606
